STATEFP|DISTRICT|NAME|NAMELSAD
46|49650|Mount Vernon School District 17-3|Mount Vernon School District 17-3
46|50670|New Underwood School District 51-3|New Underwood School District 51-3
46|50850|Newell School District 09-2|Newell School District 09-2
46|51750|Northwestern Area School District 56-7|Northwestern Area School District 56-7
46|52770|Oelrichs School District 23-3|Oelrichs School District 23-3
46|54270|Parker School District 60-4|Parker School District 60-4
46|54300|Parkston School District 33-3|Parkston School District 33-3
46|55260|Pierre School District 32-2|Pierre School District 32-2
46|55710|Plankinton School District 01-1|Plankinton School District 01-1
46|59820|Rapid City School District 51-4|Rapid City School District 51-4
46|60450|Redfield School District 56-4|Redfield School District 56-4
46|63360|Rosholt School District 54-4|Rosholt School District 54-4
46|63400|Roslyn School District 18-2|Roslyn School District 18-2
46|64140|Rutland School District 39-4|Rutland School District 39-4
46|65180|Scotland School District 04-3|Scotland School District 04-3
46|65250|Greater Scott School District 61-5|Greater Scott School District 61-5
46|65460|Shannon County School District 65-1|Shannon County School District 65-1
46|66270|Sioux Falls School District 49-5|Sioux Falls School District 49-5
46|66300|Sioux Valley School District 05-5|Sioux Valley School District 05-5
46|66930|Spearfish School District 40-2|Spearfish School District 40-2
46|69540|Stickney School District 01-2|Stickney School District 01-2
46|69930|Meade School District 46-1|Meade School District 46-1
46|70140|Summit School District 54-6|Summit School District 54-6
46|71880|Timber Lake School District 20-3|Timber Lake School District 20-3
46|72090|Todd County School District 66-1|Todd County School District 66-1
46|72450|Tripp-Delmont School District 33-5|Tripp-Delmont School District 33-5
46|74370|Vermillion School District 13-1|Vermillion School District 13-1
46|74520|Viborg School District 60-5|Viborg School District 60-5
46|75420|Wagner School District 11-4|Wagner School District 11-4
46|75600|Smee School District 15-3|Smee School District 15-3
46|75660|Wall School District 51-5|Wall School District 51-5
46|76020|Warner School District 06-5|Warner School District 06-5
46|76620|Watertown School District 14-4|Watertown School District 14-4
46|76680|Waubay School District 18-3|Waubay School District 18-3
46|76740|Waverly School District 14-5|Waverly School District 14-5
46|76990|Webster School District 18-4|Webster School District 18-4
46|77460|Wessington Springs School District 36-2|Wessington Springs School District 36-2
46|78300|Deubrook School District 05-6|Deubrook School District 05-6
46|78510|White Lake School District 01-3|White Lake School District 01-3
46|78570|White River School District 47-1|White River School District 47-1
46|79350|Willow Lake School District 12-3|Willow Lake School District 12-3
46|79710|Winner School District 59-2|Winner School District 59-2
46|80100|Wolsey-Wessington School District 02-6|Wolsey-Wessington School District 02-6
46|80190|Woonsocket School District 55-4|Woonsocket School District 55-4
46|80430|Yankton School District 63-3|Yankton School District 63-3
46|80437|Kadoka School District 35-2|Kadoka School District 35-2
46|80438|Platte-Geddes School District 11-5|Platte-Geddes School District 11-5
46|80439|Irene-Wakonda School District 13-3|Irene-Wakonda School District 13-3
46|80440|Highmore-Harrold School District 34-2|Highmore-Harrold School District 34-2
46|80441|Mobridge-Pollock School District 62-6|Mobridge-Pollock School District 62-6
